id,"book",chapter,verse,"created_at","updated_at"
1013014,"Genesis",13,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1013015,"Genesis",13,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1013016,"Genesis",13,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1013017,"Genesis",13,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1013018,"Genesis",13,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014001,"Genesis",14,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014002,"Genesis",14,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014003,"Genesis",14,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014004,"Genesis",14,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014005,"Genesis",14,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014006,"Genesis",14,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014007,"Genesis",14,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014008,"Genesis",14,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014009,"Genesis",14,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014010,"Genesis",14,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014011,"Genesis",14,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014012,"Genesis",14,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014013,"Genesis",14,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014014,"Genesis",14,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014015,"Genesis",14,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014016,"Genesis",14,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014017,"Genesis",14,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014018,"Genesis",14,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014019,"Genesis",14,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014020,"Genesis",14,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014021,"Genesis",14,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014022,"Genesis",14,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014023,"Genesis",14,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1014024,"Genesis",14,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015001,"Genesis",15,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015002,"Genesis",15,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015003,"Genesis",15,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015004,"Genesis",15,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015005,"Genesis",15,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015006,"Genesis",15,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015007,"Genesis",15,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015008,"Genesis",15,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015009,"Genesis",15,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015010,"Genesis",15,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015011,"Genesis",15,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015012,"Genesis",15,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015013,"Genesis",15,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015014,"Genesis",15,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015015,"Genesis",15,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015016,"Genesis",15,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015017,"Genesis",15,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015018,"Genesis",15,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015019,"Genesis",15,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015020,"Genesis",15,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1015021,"Genesis",15,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016001,"Genesis",16,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016002,"Genesis",16,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016003,"Genesis",16,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016004,"Genesis",16,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016005,"Genesis",16,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016006,"Genesis",16,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016007,"Genesis",16,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016008,"Genesis",16,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016009,"Genesis",16,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016010,"Genesis",16,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016011,"Genesis",16,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016012,"Genesis",16,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016013,"Genesis",16,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016014,"Genesis",16,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016015,"Genesis",16,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1016016,"Genesis",16,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017001,"Genesis",17,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017002,"Genesis",17,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017003,"Genesis",17,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017004,"Genesis",17,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017005,"Genesis",17,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017006,"Genesis",17,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017007,"Genesis",17,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017008,"Genesis",17,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017009,"Genesis",17,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017010,"Genesis",17,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017011,"Genesis",17,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017012,"Genesis",17,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017013,"Genesis",17,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017014,"Genesis",17,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017015,"Genesis",17,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017016,"Genesis",17,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017017,"Genesis",17,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017018,"Genesis",17,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017019,"Genesis",17,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017020,"Genesis",17,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017021,"Genesis",17,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017022,"Genesis",17,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017023,"Genesis",17,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017024,"Genesis",17,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017025,"Genesis",17,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017026,"Genesis",17,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1017027,"Genesis",17,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018001,"Genesis",18,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018002,"Genesis",18,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018003,"Genesis",18,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018004,"Genesis",18,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018005,"Genesis",18,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018006,"Genesis",18,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018007,"Genesis",18,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018008,"Genesis",18,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018009,"Genesis",18,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018010,"Genesis",18,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018011,"Genesis",18,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018012,"Genesis",18,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018013,"Genesis",18,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018014,"Genesis",18,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018015,"Genesis",18,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018016,"Genesis",18,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018017,"Genesis",18,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018018,"Genesis",18,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018019,"Genesis",18,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018020,"Genesis",18,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018021,"Genesis",18,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018022,"Genesis",18,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018023,"Genesis",18,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018024,"Genesis",18,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018025,"Genesis",18,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018026,"Genesis",18,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018027,"Genesis",18,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018028,"Genesis",18,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018029,"Genesis",18,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018030,"Genesis",18,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018031,"Genesis",18,31,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018032,"Genesis",18,32,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1018033,"Genesis",18,33,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019001,"Genesis",19,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019002,"Genesis",19,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019003,"Genesis",19,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019004,"Genesis",19,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019005,"Genesis",19,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019006,"Genesis",19,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019007,"Genesis",19,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019008,"Genesis",19,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019009,"Genesis",19,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019010,"Genesis",19,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019011,"Genesis",19,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019012,"Genesis",19,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019013,"Genesis",19,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019014,"Genesis",19,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019015,"Genesis",19,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019016,"Genesis",19,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019017,"Genesis",19,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019018,"Genesis",19,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019019,"Genesis",19,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019020,"Genesis",19,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019021,"Genesis",19,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019022,"Genesis",19,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019023,"Genesis",19,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019024,"Genesis",19,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019025,"Genesis",19,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019026,"Genesis",19,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019027,"Genesis",19,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019028,"Genesis",19,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019029,"Genesis",19,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019030,"Genesis",19,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019031,"Genesis",19,31,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019032,"Genesis",19,32,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019033,"Genesis",19,33,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019034,"Genesis",19,34,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019035,"Genesis",19,35,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019036,"Genesis",19,36,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019037,"Genesis",19,37,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1019038,"Genesis",19,38,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020001,"Genesis",20,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020002,"Genesis",20,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020003,"Genesis",20,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020004,"Genesis",20,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020005,"Genesis",20,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020006,"Genesis",20,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020007,"Genesis",20,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020008,"Genesis",20,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020009,"Genesis",20,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020010,"Genesis",20,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020011,"Genesis",20,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020012,"Genesis",20,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020013,"Genesis",20,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020014,"Genesis",20,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020015,"Genesis",20,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020016,"Genesis",20,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020017,"Genesis",20,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1020018,"Genesis",20,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021001,"Genesis",21,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021002,"Genesis",21,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021003,"Genesis",21,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021004,"Genesis",21,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021005,"Genesis",21,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021006,"Genesis",21,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021007,"Genesis",21,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021008,"Genesis",21,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021009,"Genesis",21,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021010,"Genesis",21,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021011,"Genesis",21,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021012,"Genesis",21,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021013,"Genesis",21,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021014,"Genesis",21,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021015,"Genesis",21,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021016,"Genesis",21,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021017,"Genesis",21,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021018,"Genesis",21,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021019,"Genesis",21,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021020,"Genesis",21,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021021,"Genesis",21,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021022,"Genesis",21,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021023,"Genesis",21,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021024,"Genesis",21,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021025,"Genesis",21,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021026,"Genesis",21,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021027,"Genesis",21,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021028,"Genesis",21,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021029,"Genesis",21,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021030,"Genesis",21,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021031,"Genesis",21,31,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021032,"Genesis",21,32,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021033,"Genesis",21,33,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1021034,"Genesis",21,34,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022001,"Genesis",22,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022002,"Genesis",22,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022003,"Genesis",22,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022004,"Genesis",22,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022005,"Genesis",22,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022006,"Genesis",22,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022007,"Genesis",22,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022008,"Genesis",22,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022009,"Genesis",22,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022010,"Genesis",22,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022011,"Genesis",22,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022012,"Genesis",22,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022013,"Genesis",22,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022014,"Genesis",22,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022015,"Genesis",22,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022016,"Genesis",22,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022017,"Genesis",22,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022018,"Genesis",22,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022019,"Genesis",22,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022020,"Genesis",22,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022021,"Genesis",22,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022022,"Genesis",22,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022023,"Genesis",22,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1022024,"Genesis",22,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023001,"Genesis",23,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023002,"Genesis",23,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023003,"Genesis",23,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023004,"Genesis",23,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023005,"Genesis",23,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023006,"Genesis",23,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023007,"Genesis",23,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023008,"Genesis",23,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023009,"Genesis",23,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023010,"Genesis",23,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023011,"Genesis",23,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023012,"Genesis",23,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023013,"Genesis",23,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023014,"Genesis",23,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023015,"Genesis",23,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023016,"Genesis",23,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023017,"Genesis",23,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023018,"Genesis",23,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023019,"Genesis",23,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1023020,"Genesis",23,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024001,"Genesis",24,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024002,"Genesis",24,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024003,"Genesis",24,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024004,"Genesis",24,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024005,"Genesis",24,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024006,"Genesis",24,6,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024007,"Genesis",24,7,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024008,"Genesis",24,8,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024009,"Genesis",24,9,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024010,"Genesis",24,10,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024011,"Genesis",24,11,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024012,"Genesis",24,12,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024013,"Genesis",24,13,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024014,"Genesis",24,14,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024015,"Genesis",24,15,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024016,"Genesis",24,16,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024017,"Genesis",24,17,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024018,"Genesis",24,18,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024019,"Genesis",24,19,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024020,"Genesis",24,20,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024021,"Genesis",24,21,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024022,"Genesis",24,22,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024023,"Genesis",24,23,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024024,"Genesis",24,24,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024025,"Genesis",24,25,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024026,"Genesis",24,26,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024027,"Genesis",24,27,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024028,"Genesis",24,28,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024029,"Genesis",24,29,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024030,"Genesis",24,30,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024031,"Genesis",24,31,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024032,"Genesis",24,32,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024033,"Genesis",24,33,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024034,"Genesis",24,34,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024035,"Genesis",24,35,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024036,"Genesis",24,36,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024037,"Genesis",24,37,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024038,"Genesis",24,38,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024039,"Genesis",24,39,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024040,"Genesis",24,40,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024041,"Genesis",24,41,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024042,"Genesis",24,42,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024043,"Genesis",24,43,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024044,"Genesis",24,44,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024045,"Genesis",24,45,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024046,"Genesis",24,46,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024047,"Genesis",24,47,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024048,"Genesis",24,48,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024049,"Genesis",24,49,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024050,"Genesis",24,50,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024051,"Genesis",24,51,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024052,"Genesis",24,52,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024053,"Genesis",24,53,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024054,"Genesis",24,54,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024055,"Genesis",24,55,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024056,"Genesis",24,56,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024057,"Genesis",24,57,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024058,"Genesis",24,58,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024059,"Genesis",24,59,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024060,"Genesis",24,60,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024061,"Genesis",24,61,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024062,"Genesis",24,62,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024063,"Genesis",24,63,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024064,"Genesis",24,64,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024065,"Genesis",24,65,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024066,"Genesis",24,66,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1024067,"Genesis",24,67,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1025001,"Genesis",25,1,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1025002,"Genesis",25,2,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1025003,"Genesis",25,3,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1025004,"Genesis",25,4,"2016-06-03 00:59:34","2016-06-03 00:59:34"
1025005,"Genesis",25,5,"2016-06-03 00:59:34","2016-06-03 00:59:34"
